vertice;s;UF;tipo;d;o
F_0_entrada;0;ES;origem;0;20
F_0_entrada;1;ES;origem;0;20
F_0_entrada;2;ES;origem;0;20
F_0_entrada;3;ES;origem;0;20
F_0_entrada;4;ES;origem;0;20
F_0_entrada;5;ES;origem;0;20
F_0_entrada;6;ES;origem;0;20
F_0_entrada;7;ES;origem;0;20
F_0_entrada;8;ES;origem;0;20
F_0_entrada;9;ES;origem;0;20
F_1_entrada;0;DF;origem;0;20
F_1_entrada;1;DF;origem;0;20
F_1_entrada;2;DF;origem;0;20
F_1_entrada;3;DF;origem;0;20
F_1_entrada;4;DF;origem;0;20
F_1_entrada;5;DF;origem;0;20
F_1_entrada;6;DF;origem;0;20
F_1_entrada;7;DF;origem;0;20
F_1_entrada;8;DF;origem;0;20
F_1_entrada;9;DF;origem;0;20
F_2_entrada;0;ES;origem;0;20
F_2_entrada;1;ES;origem;0;20
F_2_entrada;2;ES;origem;0;20
F_2_entrada;3;ES;origem;0;20
F_2_entrada;4;ES;origem;0;20
F_2_entrada;5;ES;origem;0;20
F_2_entrada;6;ES;origem;0;20
F_2_entrada;7;ES;origem;0;20
F_2_entrada;8;ES;origem;0;20
F_2_entrada;9;ES;origem;0;20
F_3_entrada;0;SE;origem;0;20
F_3_entrada;1;SE;origem;0;20
F_3_entrada;2;SE;origem;0;20
F_3_entrada;3;SE;origem;0;20
F_3_entrada;4;SE;origem;0;20
F_3_entrada;5;SE;origem;0;20
F_3_entrada;6;SE;origem;0;20
F_3_entrada;7;SE;origem;0;20
F_3_entrada;8;SE;origem;0;20
F_3_entrada;9;SE;origem;0;20
F_4_entrada;0;PB;origem;0;20
F_4_entrada;1;PB;origem;0;20
F_4_entrada;2;PB;origem;0;20
F_4_entrada;3;PB;origem;0;20
F_4_entrada;4;PB;origem;0;20
F_4_entrada;5;PB;origem;0;20
F_4_entrada;6;PB;origem;0;20
F_4_entrada;7;PB;origem;0;20
F_4_entrada;8;PB;origem;0;20
F_4_entrada;9;PB;origem;0;20
CD_0_entrada;0;BA;passagem;0;0
CD_0_entrada;1;BA;passagem;0;0
CD_0_entrada;2;BA;passagem;0;0
CD_0_entrada;3;BA;passagem;0;0
CD_0_entrada;4;BA;passagem;0;0
CD_0_entrada;5;BA;passagem;0;0
CD_0_entrada;6;BA;passagem;0;0
CD_0_entrada;7;BA;passagem;0;0
CD_0_entrada;8;BA;passagem;0;0
CD_0_entrada;9;BA;passagem;0;0
CD_1_entrada;0;CE;passagem;0;0
CD_1_entrada;1;CE;passagem;0;0
CD_1_entrada;2;CE;passagem;0;0
CD_1_entrada;3;CE;passagem;0;0
CD_1_entrada;4;CE;passagem;0;0
CD_1_entrada;5;CE;passagem;0;0
CD_1_entrada;6;CE;passagem;0;0
CD_1_entrada;7;CE;passagem;0;0
CD_1_entrada;8;CE;passagem;0;0
CD_1_entrada;9;CE;passagem;0;0
CD_2_entrada;0;DF;passagem;0;0
CD_2_entrada;1;DF;passagem;0;0
CD_2_entrada;2;DF;passagem;0;0
CD_2_entrada;3;DF;passagem;0;0
CD_2_entrada;4;DF;passagem;0;0
CD_2_entrada;5;DF;passagem;0;0
CD_2_entrada;6;DF;passagem;0;0
CD_2_entrada;7;DF;passagem;0;0
CD_2_entrada;8;DF;passagem;0;0
CD_2_entrada;9;DF;passagem;0;0
CD_3_entrada;0;PR;passagem;0;0
CD_3_entrada;1;PR;passagem;0;0
CD_3_entrada;2;PR;passagem;0;0
CD_3_entrada;3;PR;passagem;0;0
CD_3_entrada;4;PR;passagem;0;0
CD_3_entrada;5;PR;passagem;0;0
CD_3_entrada;6;PR;passagem;0;0
CD_3_entrada;7;PR;passagem;0;0
CD_3_entrada;8;PR;passagem;0;0
CD_3_entrada;9;PR;passagem;0;0
CD_4_entrada;0;AC;passagem;0;0
CD_4_entrada;1;AC;passagem;0;0
CD_4_entrada;2;AC;passagem;0;0
CD_4_entrada;3;AC;passagem;0;0
CD_4_entrada;4;AC;passagem;0;0
CD_4_entrada;5;AC;passagem;0;0
CD_4_entrada;6;AC;passagem;0;0
CD_4_entrada;7;AC;passagem;0;0
CD_4_entrada;8;AC;passagem;0;0
CD_4_entrada;9;AC;passagem;0;0
C_0_entrada;0;MS;passagem;0;0
C_0_entrada;1;MS;passagem;0;0
C_0_entrada;2;MS;passagem;0;0
C_0_entrada;3;MS;passagem;0;0
C_0_entrada;4;MS;passagem;0;0
C_0_entrada;5;MS;passagem;0;0
C_0_entrada;6;MS;passagem;0;0
C_0_entrada;7;MS;passagem;0;0
C_0_entrada;8;MS;passagem;0;0
C_0_entrada;9;MS;passagem;0;0
C_1_entrada;0;MS;passagem;0;0
C_1_entrada;1;MS;passagem;0;0
C_1_entrada;2;MS;passagem;0;0
C_1_entrada;3;MS;passagem;0;0
C_1_entrada;4;MS;passagem;0;0
C_1_entrada;5;MS;passagem;0;0
C_1_entrada;6;MS;passagem;0;0
C_1_entrada;7;MS;passagem;0;0
C_1_entrada;8;MS;passagem;0;0
C_1_entrada;9;MS;passagem;0;0
C_2_entrada;0;PR;passagem;0;0
C_2_entrada;1;PR;passagem;0;0
C_2_entrada;2;PR;passagem;0;0
C_2_entrada;3;PR;passagem;0;0
C_2_entrada;4;PR;passagem;0;0
C_2_entrada;5;PR;passagem;0;0
C_2_entrada;6;PR;passagem;0;0
C_2_entrada;7;PR;passagem;0;0
C_2_entrada;8;PR;passagem;0;0
C_2_entrada;9;PR;passagem;0;0
C_3_entrada;0;RS;passagem;0;0
C_3_entrada;1;RS;passagem;0;0
C_3_entrada;2;RS;passagem;0;0
C_3_entrada;3;RS;passagem;0;0
C_3_entrada;4;RS;passagem;0;0
C_3_entrada;5;RS;passagem;0;0
C_3_entrada;6;RS;passagem;0;0
C_3_entrada;7;RS;passagem;0;0
C_3_entrada;8;RS;passagem;0;0
C_3_entrada;9;RS;passagem;0;0
C_4_entrada;0;PA;passagem;0;0
C_4_entrada;1;PA;passagem;0;0
C_4_entrada;2;PA;passagem;0;0
C_4_entrada;3;PA;passagem;0;0
C_4_entrada;4;PA;passagem;0;0
C_4_entrada;5;PA;passagem;0;0
C_4_entrada;6;PA;passagem;0;0
C_4_entrada;7;PA;passagem;0;0
C_4_entrada;8;PA;passagem;0;0
C_4_entrada;9;PA;passagem;0;0
C_5_entrada;0;MA;passagem;0;0
C_5_entrada;1;MA;passagem;0;0
C_5_entrada;2;MA;passagem;0;0
C_5_entrada;3;MA;passagem;0;0
C_5_entrada;4;MA;passagem;0;0
C_5_entrada;5;MA;passagem;0;0
C_5_entrada;6;MA;passagem;0;0
C_5_entrada;7;MA;passagem;0;0
C_5_entrada;8;MA;passagem;0;0
C_5_entrada;9;MA;passagem;0;0
C_6_entrada;0;RN;passagem;0;0
C_6_entrada;1;RN;passagem;0;0
C_6_entrada;2;RN;passagem;0;0
C_6_entrada;3;RN;passagem;0;0
C_6_entrada;4;RN;passagem;0;0
C_6_entrada;5;RN;passagem;0;0
C_6_entrada;6;RN;passagem;0;0
C_6_entrada;7;RN;passagem;0;0
C_6_entrada;8;RN;passagem;0;0
C_6_entrada;9;RN;passagem;0;0
C_7_entrada;0;RS;passagem;0;0
C_7_entrada;1;RS;passagem;0;0
C_7_entrada;2;RS;passagem;0;0
C_7_entrada;3;RS;passagem;0;0
C_7_entrada;4;RS;passagem;0;0
C_7_entrada;5;RS;passagem;0;0
C_7_entrada;6;RS;passagem;0;0
C_7_entrada;7;RS;passagem;0;0
C_7_entrada;8;RS;passagem;0;0
C_7_entrada;9;RS;passagem;0;0
C_8_entrada;0;PB;passagem;0;0
C_8_entrada;1;PB;passagem;0;0
C_8_entrada;2;PB;passagem;0;0
C_8_entrada;3;PB;passagem;0;0
C_8_entrada;4;PB;passagem;0;0
C_8_entrada;5;PB;passagem;0;0
C_8_entrada;6;PB;passagem;0;0
C_8_entrada;7;PB;passagem;0;0
C_8_entrada;8;PB;passagem;0;0
C_8_entrada;9;PB;passagem;0;0
C_9_entrada;0;TO;passagem;0;0
C_9_entrada;1;TO;passagem;0;0
C_9_entrada;2;TO;passagem;0;0
C_9_entrada;3;TO;passagem;0;0
C_9_entrada;4;TO;passagem;0;0
C_9_entrada;5;TO;passagem;0;0
C_9_entrada;6;TO;passagem;0;0
C_9_entrada;7;TO;passagem;0;0
C_9_entrada;8;TO;passagem;0;0
C_9_entrada;9;TO;passagem;0;0
C_10_entrada;0;RS;passagem;0;0
C_10_entrada;1;RS;passagem;0;0
C_10_entrada;2;RS;passagem;0;0
C_10_entrada;3;RS;passagem;0;0
C_10_entrada;4;RS;passagem;0;0
C_10_entrada;5;RS;passagem;0;0
C_10_entrada;6;RS;passagem;0;0
C_10_entrada;7;RS;passagem;0;0
C_10_entrada;8;RS;passagem;0;0
C_10_entrada;9;RS;passagem;0;0
C_11_entrada;0;PR;passagem;0;0
C_11_entrada;1;PR;passagem;0;0
C_11_entrada;2;PR;passagem;0;0
C_11_entrada;3;PR;passagem;0;0
C_11_entrada;4;PR;passagem;0;0
C_11_entrada;5;PR;passagem;0;0
C_11_entrada;6;PR;passagem;0;0
C_11_entrada;7;PR;passagem;0;0
C_11_entrada;8;PR;passagem;0;0
C_11_entrada;9;PR;passagem;0;0
C_12_entrada;0;RR;passagem;0;0
C_12_entrada;1;RR;passagem;0;0
C_12_entrada;2;RR;passagem;0;0
C_12_entrada;3;RR;passagem;0;0
C_12_entrada;4;RR;passagem;0;0
C_12_entrada;5;RR;passagem;0;0
C_12_entrada;6;RR;passagem;0;0
C_12_entrada;7;RR;passagem;0;0
C_12_entrada;8;RR;passagem;0;0
C_12_entrada;9;RR;passagem;0;0
C_13_entrada;0;CE;passagem;0;0
C_13_entrada;1;CE;passagem;0;0
C_13_entrada;2;CE;passagem;0;0
C_13_entrada;3;CE;passagem;0;0
C_13_entrada;4;CE;passagem;0;0
C_13_entrada;5;CE;passagem;0;0
C_13_entrada;6;CE;passagem;0;0
C_13_entrada;7;CE;passagem;0;0
C_13_entrada;8;CE;passagem;0;0
C_13_entrada;9;CE;passagem;0;0
C_14_entrada;0;DF;passagem;0;0
C_14_entrada;1;DF;passagem;0;0
C_14_entrada;2;DF;passagem;0;0
C_14_entrada;3;DF;passagem;0;0
C_14_entrada;4;DF;passagem;0;0
C_14_entrada;5;DF;passagem;0;0
C_14_entrada;6;DF;passagem;0;0
C_14_entrada;7;DF;passagem;0;0
C_14_entrada;8;DF;passagem;0;0
C_14_entrada;9;DF;passagem;0;0
C_15_entrada;0;AP;passagem;0;0
C_15_entrada;1;AP;passagem;0;0
C_15_entrada;2;AP;passagem;0;0
C_15_entrada;3;AP;passagem;0;0
C_15_entrada;4;AP;passagem;0;0
C_15_entrada;5;AP;passagem;0;0
C_15_entrada;6;AP;passagem;0;0
C_15_entrada;7;AP;passagem;0;0
C_15_entrada;8;AP;passagem;0;0
C_15_entrada;9;AP;passagem;0;0
C_16_entrada;0;MS;passagem;0;0
C_16_entrada;1;MS;passagem;0;0
C_16_entrada;2;MS;passagem;0;0
C_16_entrada;3;MS;passagem;0;0
C_16_entrada;4;MS;passagem;0;0
C_16_entrada;5;MS;passagem;0;0
C_16_entrada;6;MS;passagem;0;0
C_16_entrada;7;MS;passagem;0;0
C_16_entrada;8;MS;passagem;0;0
C_16_entrada;9;MS;passagem;0;0
C_17_entrada;0;RO;passagem;0;0
C_17_entrada;1;RO;passagem;0;0
C_17_entrada;2;RO;passagem;0;0
C_17_entrada;3;RO;passagem;0;0
C_17_entrada;4;RO;passagem;0;0
C_17_entrada;5;RO;passagem;0;0
C_17_entrada;6;RO;passagem;0;0
C_17_entrada;7;RO;passagem;0;0
C_17_entrada;8;RO;passagem;0;0
C_17_entrada;9;RO;passagem;0;0
C_18_entrada;0;DF;passagem;0;0
C_18_entrada;1;DF;passagem;0;0
C_18_entrada;2;DF;passagem;0;0
C_18_entrada;3;DF;passagem;0;0
C_18_entrada;4;DF;passagem;0;0
C_18_entrada;5;DF;passagem;0;0
C_18_entrada;6;DF;passagem;0;0
C_18_entrada;7;DF;passagem;0;0
C_18_entrada;8;DF;passagem;0;0
C_18_entrada;9;DF;passagem;0;0
C_19_entrada;0;AC;passagem;0;0
C_19_entrada;1;AC;passagem;0;0
C_19_entrada;2;AC;passagem;0;0
C_19_entrada;3;AC;passagem;0;0
C_19_entrada;4;AC;passagem;0;0
C_19_entrada;5;AC;passagem;0;0
C_19_entrada;6;AC;passagem;0;0
C_19_entrada;7;AC;passagem;0;0
C_19_entrada;8;AC;passagem;0;0
C_19_entrada;9;AC;passagem;0;0
F_0_saida;0;ES;passagem;0;0
F_0_saida;1;ES;passagem;0;0
F_0_saida;2;ES;passagem;0;0
F_0_saida;3;ES;passagem;0;0
F_0_saida;4;ES;passagem;0;0
F_0_saida;5;ES;passagem;0;0
F_0_saida;6;ES;passagem;0;0
F_0_saida;7;ES;passagem;0;0
F_0_saida;8;ES;passagem;0;0
F_0_saida;9;ES;passagem;0;0
F_1_saida;0;DF;passagem;0;0
F_1_saida;1;DF;passagem;0;0
F_1_saida;2;DF;passagem;0;0
F_1_saida;3;DF;passagem;0;0
F_1_saida;4;DF;passagem;0;0
F_1_saida;5;DF;passagem;0;0
F_1_saida;6;DF;passagem;0;0
F_1_saida;7;DF;passagem;0;0
F_1_saida;8;DF;passagem;0;0
F_1_saida;9;DF;passagem;0;0
F_2_saida;0;ES;passagem;0;0
F_2_saida;1;ES;passagem;0;0
F_2_saida;2;ES;passagem;0;0
F_2_saida;3;ES;passagem;0;0
F_2_saida;4;ES;passagem;0;0
F_2_saida;5;ES;passagem;0;0
F_2_saida;6;ES;passagem;0;0
F_2_saida;7;ES;passagem;0;0
F_2_saida;8;ES;passagem;0;0
F_2_saida;9;ES;passagem;0;0
F_3_saida;0;SE;passagem;0;0
F_3_saida;1;SE;passagem;0;0
F_3_saida;2;SE;passagem;0;0
F_3_saida;3;SE;passagem;0;0
F_3_saida;4;SE;passagem;0;0
F_3_saida;5;SE;passagem;0;0
F_3_saida;6;SE;passagem;0;0
F_3_saida;7;SE;passagem;0;0
F_3_saida;8;SE;passagem;0;0
F_3_saida;9;SE;passagem;0;0
F_4_saida;0;PB;passagem;0;0
F_4_saida;1;PB;passagem;0;0
F_4_saida;2;PB;passagem;0;0
F_4_saida;3;PB;passagem;0;0
F_4_saida;4;PB;passagem;0;0
F_4_saida;5;PB;passagem;0;0
F_4_saida;6;PB;passagem;0;0
F_4_saida;7;PB;passagem;0;0
F_4_saida;8;PB;passagem;0;0
F_4_saida;9;PB;passagem;0;0
CD_0_saida;0;BA;passagem;0;0
CD_0_saida;1;BA;passagem;0;0
CD_0_saida;2;BA;passagem;0;0
CD_0_saida;3;BA;passagem;0;0
CD_0_saida;4;BA;passagem;0;0
CD_0_saida;5;BA;passagem;0;0
CD_0_saida;6;BA;passagem;0;0
CD_0_saida;7;BA;passagem;0;0
CD_0_saida;8;BA;passagem;0;0
CD_0_saida;9;BA;passagem;0;0
CD_1_saida;0;CE;passagem;0;0
CD_1_saida;1;CE;passagem;0;0
CD_1_saida;2;CE;passagem;0;0
CD_1_saida;3;CE;passagem;0;0
CD_1_saida;4;CE;passagem;0;0
CD_1_saida;5;CE;passagem;0;0
CD_1_saida;6;CE;passagem;0;0
CD_1_saida;7;CE;passagem;0;0
CD_1_saida;8;CE;passagem;0;0
CD_1_saida;9;CE;passagem;0;0
CD_2_saida;0;DF;passagem;0;0
CD_2_saida;1;DF;passagem;0;0
CD_2_saida;2;DF;passagem;0;0
CD_2_saida;3;DF;passagem;0;0
CD_2_saida;4;DF;passagem;0;0
CD_2_saida;5;DF;passagem;0;0
CD_2_saida;6;DF;passagem;0;0
CD_2_saida;7;DF;passagem;0;0
CD_2_saida;8;DF;passagem;0;0
CD_2_saida;9;DF;passagem;0;0
CD_3_saida;0;PR;passagem;0;0
CD_3_saida;1;PR;passagem;0;0
CD_3_saida;2;PR;passagem;0;0
CD_3_saida;3;PR;passagem;0;0
CD_3_saida;4;PR;passagem;0;0
CD_3_saida;5;PR;passagem;0;0
CD_3_saida;6;PR;passagem;0;0
CD_3_saida;7;PR;passagem;0;0
CD_3_saida;8;PR;passagem;0;0
CD_3_saida;9;PR;passagem;0;0
CD_4_saida;0;AC;passagem;0;0
CD_4_saida;1;AC;passagem;0;0
CD_4_saida;2;AC;passagem;0;0
CD_4_saida;3;AC;passagem;0;0
CD_4_saida;4;AC;passagem;0;0
CD_4_saida;5;AC;passagem;0;0
CD_4_saida;6;AC;passagem;0;0
CD_4_saida;7;AC;passagem;0;0
CD_4_saida;8;AC;passagem;0;0
CD_4_saida;9;AC;passagem;0;0
C_0_saida;0;MS;demanda;5;0
C_0_saida;1;MS;demanda;5;0
C_0_saida;2;MS;demanda;5;0
C_0_saida;3;MS;demanda;5;0
C_0_saida;4;MS;demanda;5;0
C_0_saida;5;MS;demanda;5;0
C_0_saida;6;MS;demanda;5;0
C_0_saida;7;MS;demanda;5;0
C_0_saida;8;MS;demanda;5;0
C_0_saida;9;MS;demanda;5;0
C_1_saida;0;MS;demanda;5;0
C_1_saida;1;MS;demanda;5;0
C_1_saida;2;MS;demanda;5;0
C_1_saida;3;MS;demanda;5;0
C_1_saida;4;MS;demanda;5;0
C_1_saida;5;MS;demanda;5;0
C_1_saida;6;MS;demanda;5;0
C_1_saida;7;MS;demanda;5;0
C_1_saida;8;MS;demanda;5;0
C_1_saida;9;MS;demanda;5;0
C_2_saida;0;PR;demanda;5;0
C_2_saida;1;PR;demanda;5;0
C_2_saida;2;PR;demanda;5;0
C_2_saida;3;PR;demanda;5;0
C_2_saida;4;PR;demanda;5;0
C_2_saida;5;PR;demanda;5;0
C_2_saida;6;PR;demanda;5;0
C_2_saida;7;PR;demanda;5;0
C_2_saida;8;PR;demanda;5;0
C_2_saida;9;PR;demanda;5;0
C_3_saida;0;RS;demanda;5;0
C_3_saida;1;RS;demanda;5;0
C_3_saida;2;RS;demanda;5;0
C_3_saida;3;RS;demanda;5;0
C_3_saida;4;RS;demanda;5;0
C_3_saida;5;RS;demanda;5;0
C_3_saida;6;RS;demanda;5;0
C_3_saida;7;RS;demanda;5;0
C_3_saida;8;RS;demanda;5;0
C_3_saida;9;RS;demanda;5;0
C_4_saida;0;PA;demanda;5;0
C_4_saida;1;PA;demanda;5;0
C_4_saida;2;PA;demanda;5;0
C_4_saida;3;PA;demanda;5;0
C_4_saida;4;PA;demanda;5;0
C_4_saida;5;PA;demanda;5;0
C_4_saida;6;PA;demanda;5;0
C_4_saida;7;PA;demanda;5;0
C_4_saida;8;PA;demanda;5;0
C_4_saida;9;PA;demanda;5;0
C_5_saida;0;MA;demanda;5;0
C_5_saida;1;MA;demanda;5;0
C_5_saida;2;MA;demanda;5;0
C_5_saida;3;MA;demanda;5;0
C_5_saida;4;MA;demanda;5;0
C_5_saida;5;MA;demanda;5;0
C_5_saida;6;MA;demanda;5;0
C_5_saida;7;MA;demanda;5;0
C_5_saida;8;MA;demanda;5;0
C_5_saida;9;MA;demanda;5;0
C_6_saida;0;RN;demanda;5;0
C_6_saida;1;RN;demanda;5;0
C_6_saida;2;RN;demanda;5;0
C_6_saida;3;RN;demanda;5;0
C_6_saida;4;RN;demanda;5;0
C_6_saida;5;RN;demanda;5;0
C_6_saida;6;RN;demanda;5;0
C_6_saida;7;RN;demanda;5;0
C_6_saida;8;RN;demanda;5;0
C_6_saida;9;RN;demanda;5;0
C_7_saida;0;RS;demanda;5;0
C_7_saida;1;RS;demanda;5;0
C_7_saida;2;RS;demanda;5;0
C_7_saida;3;RS;demanda;5;0
C_7_saida;4;RS;demanda;5;0
C_7_saida;5;RS;demanda;5;0
C_7_saida;6;RS;demanda;5;0
C_7_saida;7;RS;demanda;5;0
C_7_saida;8;RS;demanda;5;0
C_7_saida;9;RS;demanda;5;0
C_8_saida;0;PB;demanda;5;0
C_8_saida;1;PB;demanda;5;0
C_8_saida;2;PB;demanda;5;0
C_8_saida;3;PB;demanda;5;0
C_8_saida;4;PB;demanda;5;0
C_8_saida;5;PB;demanda;5;0
C_8_saida;6;PB;demanda;5;0
C_8_saida;7;PB;demanda;5;0
C_8_saida;8;PB;demanda;5;0
C_8_saida;9;PB;demanda;5;0
C_9_saida;0;TO;demanda;5;0
C_9_saida;1;TO;demanda;5;0
C_9_saida;2;TO;demanda;5;0
C_9_saida;3;TO;demanda;5;0
C_9_saida;4;TO;demanda;5;0
C_9_saida;5;TO;demanda;5;0
C_9_saida;6;TO;demanda;5;0
C_9_saida;7;TO;demanda;5;0
C_9_saida;8;TO;demanda;5;0
C_9_saida;9;TO;demanda;5;0
C_10_saida;0;RS;demanda;5;0
C_10_saida;1;RS;demanda;5;0
C_10_saida;2;RS;demanda;5;0
C_10_saida;3;RS;demanda;5;0
C_10_saida;4;RS;demanda;5;0
C_10_saida;5;RS;demanda;5;0
C_10_saida;6;RS;demanda;5;0
C_10_saida;7;RS;demanda;5;0
C_10_saida;8;RS;demanda;5;0
C_10_saida;9;RS;demanda;5;0
C_11_saida;0;PR;demanda;5;0
C_11_saida;1;PR;demanda;5;0
C_11_saida;2;PR;demanda;5;0
C_11_saida;3;PR;demanda;5;0
C_11_saida;4;PR;demanda;5;0
C_11_saida;5;PR;demanda;5;0
C_11_saida;6;PR;demanda;5;0
C_11_saida;7;PR;demanda;5;0
C_11_saida;8;PR;demanda;5;0
C_11_saida;9;PR;demanda;5;0
C_12_saida;0;RR;demanda;5;0
C_12_saida;1;RR;demanda;5;0
C_12_saida;2;RR;demanda;5;0
C_12_saida;3;RR;demanda;5;0
C_12_saida;4;RR;demanda;5;0
C_12_saida;5;RR;demanda;5;0
C_12_saida;6;RR;demanda;5;0
C_12_saida;7;RR;demanda;5;0
C_12_saida;8;RR;demanda;5;0
C_12_saida;9;RR;demanda;5;0
C_13_saida;0;CE;demanda;5;0
C_13_saida;1;CE;demanda;5;0
C_13_saida;2;CE;demanda;5;0
C_13_saida;3;CE;demanda;5;0
C_13_saida;4;CE;demanda;5;0
C_13_saida;5;CE;demanda;5;0
C_13_saida;6;CE;demanda;5;0
C_13_saida;7;CE;demanda;5;0
C_13_saida;8;CE;demanda;5;0
C_13_saida;9;CE;demanda;5;0
C_14_saida;0;DF;demanda;5;0
C_14_saida;1;DF;demanda;5;0
C_14_saida;2;DF;demanda;5;0
C_14_saida;3;DF;demanda;5;0
C_14_saida;4;DF;demanda;5;0
C_14_saida;5;DF;demanda;5;0
C_14_saida;6;DF;demanda;5;0
C_14_saida;7;DF;demanda;5;0
C_14_saida;8;DF;demanda;5;0
C_14_saida;9;DF;demanda;5;0
C_15_saida;0;AP;demanda;5;0
C_15_saida;1;AP;demanda;5;0
C_15_saida;2;AP;demanda;5;0
C_15_saida;3;AP;demanda;5;0
C_15_saida;4;AP;demanda;5;0
C_15_saida;5;AP;demanda;5;0
C_15_saida;6;AP;demanda;5;0
C_15_saida;7;AP;demanda;5;0
C_15_saida;8;AP;demanda;5;0
C_15_saida;9;AP;demanda;5;0
C_16_saida;0;MS;demanda;5;0
C_16_saida;1;MS;demanda;5;0
C_16_saida;2;MS;demanda;5;0
C_16_saida;3;MS;demanda;5;0
C_16_saida;4;MS;demanda;5;0
C_16_saida;5;MS;demanda;5;0
C_16_saida;6;MS;demanda;5;0
C_16_saida;7;MS;demanda;5;0
C_16_saida;8;MS;demanda;5;0
C_16_saida;9;MS;demanda;5;0
C_17_saida;0;RO;demanda;5;0
C_17_saida;1;RO;demanda;5;0
C_17_saida;2;RO;demanda;5;0
C_17_saida;3;RO;demanda;5;0
C_17_saida;4;RO;demanda;5;0
C_17_saida;5;RO;demanda;5;0
C_17_saida;6;RO;demanda;5;0
C_17_saida;7;RO;demanda;5;0
C_17_saida;8;RO;demanda;5;0
C_17_saida;9;RO;demanda;5;0
C_18_saida;0;DF;demanda;5;0
C_18_saida;1;DF;demanda;5;0
C_18_saida;2;DF;demanda;5;0
C_18_saida;3;DF;demanda;5;0
C_18_saida;4;DF;demanda;5;0
C_18_saida;5;DF;demanda;5;0
C_18_saida;6;DF;demanda;5;0
C_18_saida;7;DF;demanda;5;0
C_18_saida;8;DF;demanda;5;0
C_18_saida;9;DF;demanda;5;0
C_19_saida;0;AC;demanda;5;0
C_19_saida;1;AC;demanda;5;0
C_19_saida;2;AC;demanda;5;0
C_19_saida;3;AC;demanda;5;0
C_19_saida;4;AC;demanda;5;0
C_19_saida;5;AC;demanda;5;0
C_19_saida;6;AC;demanda;5;0
C_19_saida;7;AC;demanda;5;0
C_19_saida;8;AC;demanda;5;0
C_19_saida;9;AC;demanda;5;0
